Month,Day,Hour,DateTime,EnergyProd,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W),,,
1,16,11,1169911,29.115957,921,72,3,0,789.58,33.438,29115.957,28012.502,,,
1,16,12,1169912,21.441586,413,209,4,0,568.926,29.7,21441.586,20636.447,,,
1,16,13,1169913,28.786301,924,69,5,0,791.454,36.269,28786.301,27696.66,,,
1,16,14,1169914,24.787703,880,65,4,0,676.116,33.12,24787.703,23858.477,,,
1,16,15,1169915,18.467025,789,57,3,0,497.718,25.691,18467.025,17764.426,,,
1,16,16,1169916,9.377794,581,40,1,0,258.138,14.107,9377.794,8943.221,,,
1,16,17,1169917,0,0,0,0,0,0,0,0,0,,,
1,16,18,1169918,0,0,0,-1,0,0,-1,0,0,,,
1,16,19,1169919,0,0,0,-1,0,0,-1,0,0,,,
1,16,20,1169920,0,0,0,-2,0,0,-2,0,0,,,
1,16,21,1169921,0,0,0,-2,0,0,-2,0,0,,,
1,16,22,1169922,0,0,0,-2,0,0,-2,0,0,,,
1,16,23,1169923,0,0,0,-2,0,0,-2,0,0,,,
1,17,0,117990,0,0,0,-3,0,0,-3,0,0,,,
1,17,1,117991,0,0,0,-3,0,0,-3,0,0,,,
1,17,2,117992,0,0,0,-2,0,0,-2,0,0,,,
1,17,3,117993,0,0,0,-1,0,0,-1,0,0,,,
1,17,4,117994,0,0,0,-1,0,0,-1,0,0,,,
1,17,5,117995,0,0,0,-2,0,0,-2,0,0,,,
1,17,6,117996,0,0,0,-3,0,0,-3,0,0,,,
1,17,7,117997,0,0,0,-2,0,0,-2,0,0,,,
1,17,8,117998,9.161221,571,39,0,0,246.815,7.567,9161.221,8732.201,,,
1,17,9,117999,18.483625,781,59,2,0,488.762,21.196,18483.625,17780.473,,,
1,17,10,1179910,24.976699,884,66,4,0,675.116,31.13,24976.699,24040.189,,,
1,17,11,1179911,28.82551,927,72,5,0,795.634,37.037,28825.51,27734.23,,,
1,17,12,1179912,29.943551,938,74,6,0,836.937,39.917,29943.551,28805.02,,,
1,17,13,1179913,24.473176,653,131,6,0,667.748,34.968,24473.176,23556.008,,,
1,17,14,1179914,23.130479,778,75,5,0,625.889,31.658,23130.479,22263.865,,,
1,17,15,1179915,15.801646,586,80,4,0,419.694,23.643,15801.646,15184.717,,,
1,17,16,1179916,9.773701,606,40,1,0,268.495,13.787,9773.701,9328.875,,,
1,17,17,1179917,0,0,0,0,0,0,0,0,0,,,
1,17,18,1179918,0,0,0,0,0,0,0,0,0,,,
1,17,19,1179919,0,0,0,0,0,0,0,0,0,,,
1,17,20,1179920,0,0,0,0,0,0,0,0,0,,,
1,17,21,1179921,0,0,0,0,0,0,0,0,0,,,
1,17,22,1179922,0,0,0,0,0,0,0,0,0,,,
1,17,23,1179923,0,0,0,0,0,0,0,0,0,,,
1,18,0,118990,0,0,0,0,0,0,0,0,0,,,
1,18,1,118991,0,0,0,0,0,0,0,0,0,,,
1,18,2,118992,0,0,0,0,0,0,0,0,0,,,
1,18,3,118993,0,0,0,0,0,0,0,0,0,,,
1,18,4,118994,0,0,0,0,0,0,0,0,0,,,
1,18,5,118995,0,0,0,0,0,0,0,0,0,,,
1,18,6,118996,0,0,0,0,0,0,0,0,0,,,
1,18,7,118997,0,0,0,0,0,0,0,0,0,,,
1,18,8,118998,1.117089,0,27,1,0,25.592,-2.438,1117.089,866.899,,,
1,18,9,118999,6.494343,46,124,3,0,155.789,6.704,6494.343,6130.535,,,
1,18,10,1189910,17.313219,365,173,5,0,445.141,21.757,17313.219,16648.424,,,
1,18,11,1189911,6.697361,3,165,6,0,165.409,14.93,6697.361,6328.795,,,
1,18,12,1189912,30.551064,947,71,7,0,842.404,37.23,30551.064,29386.424,,,
1,18,13,1189913,3.577748,0,93,6,0,88.708,15.822,3577.748,3278.531,,,
1,18,14,1189914,7.03365,14,161,5,0,170.371,10.384,7033.65,6657.128,,,
1,18,15,1189915,19.357936,824,53,4,0,515.982,23.475,19357.936,18625.391,,,
1,18,16,1189916,10.183332,655,36,2,0,283.23,16.104,10183.332,9727.761,,,
1,18,17,1189917,0,0,0,0,0,0,0,0,0,,,
1,18,18,1189918,0,0,0,0,0,0,0,0,0,,,
1,18,19,1189919,0,0,0,0,0,0,0,0,0,,,
1,18,20,1189920,0,0,0,0,0,0,0,0,0,,,
1,18,21,1189921,0,0,0,0,0,0,0,0,0,,,
1,18,22,1189922,0,0,0,0,0,0,0,0,0,,,
1,18,23,1189923,0,0,0,0,0,0,0,0,0,,,
1,19,0,119990,0,0,0,0,0,0,0,0,0,,,
1,19,1,119991,0,0,0,0,0,0,0,0,0,,,
1,19,2,119992,0,0,0,0,0,0,0,0,0,,,
1,19,3,119993,0,0,0,0,0,0,0,0,0,,,
1,19,4,119994,0,0,0,0,0,0,0,0,0,,,
1,19,5,119995,0,0,0,-1,0,0,-1,0,0,,,
1,19,6,119996,0,0,0,-1,0,0,-1,0,0,,,
1,19,7,119997,0,0,0,-1,0,0,-1,0,0,,,
1,19,8,119998,9.660281,623,37,1,0,262.9,9.251,9660.281,9218.405,,,
1,19,9,119999,18.969,824,53,3,0,505.732,22.871,18969,18249.607,,,
1,19,10,1199910,25.425504,923,57,5,0,692.613,32.731,25425.504,24471.576,,,
1,19,11,1199911,29.080348,964,60,7,0,812.486,39.479,29080.348,27978.391,,,
1,19,12,1199912,30.189607,973,62,8,0,854.176,42.341,30189.607,29040.539,,,
1,19,13,1199913,28.764498,962,59,9,0,815.001,42.304,28764.498,27675.768,,,
1,19,14,1199914,24.960715,918,57,9,0,698.952,38.543,24960.715,24024.822,,,
1,19,15,1199915,18.714852,826,52,7,0,514.654,30.121,18714.852,18003.986,,,
1,19,16,1199916,9.994923,633,37,3,0,278.182,16.89,9994.923,9544.311,,,
1,19,17,1199917,0,0,0,1,0,0,1,0,0,,,
1,19,18,1199918,0,0,0,1,0,0,1,0,0,,,
1,19,19,1199919,0,0,0,0,0,0,0,0,0,,,
1,19,20,1199920,0,0,0,0,0,0,0,0,0,,,
1,19,21,1199921,0,0,0,0,0,0,0,0,0,,,
1,19,22,1199922,0,0,0,0,0,0,0,0,0,,,
1,19,23,1199923,0,0,0,-1,0,0,-1,0,0,,,
1,20,0,120990,0,0,0,0,0,0,0,0,0,,,
1,20,1,120991,0,0,0,0,0,0,0,0,0,,,
1,20,2,120992,0,0,0,0,0,0,0,0,0,,,
1,20,3,120993,0,0,0,0,0,0,0,0,0,,,
1,20,4,120994,0,0,0,-1,0,0,-1,0,0,,,
1,20,5,120995,0,0,0,-1,0,0,-1,0,0,,,
1,20,6,120996,0,0,0,0,0,0,0,0,0,,,
1,20,7,120997,0,0,0,1,0,0,1,0,0,,,
1,20,8,120998,9.010346,549,41,3,0,244.759,10.457,9010.346,8585.172,,,
1,20,9,120999,17.896078,757,61,6,0,480.46,24.692,17896.078,17212.324,,,
1,20,10,1209910,24.343498,864,68,9,0,672.158,35.618,24343.498,23431.279,,,
1,20,11,1209911,20.880201,430,197,10,0,567.471,34.429,20880.201,20094.975,,,
1,20,12,1209912,29.047709,906,79,11,0,823.342,42.742,29047.709,27947.121,,,
1,20,13,1209913,22.532668,546,168,12,0,627.06,39.113,22532.668,21688.084,,,
1,20,14,1209914,19.375484,508,147,11,0,527.886,33.794,19375.484,18642.344,,,
1,20,15,1209915,17.868838,738,67,9,0,489.707,29.98,17868.838,17185.975,,,
1,20,16,1209916,3.840832,59,66,5,0,96.254,11.852,3840.832,3536.077,,,
1,20,17,1209917,0,0,0,3,0,0,3,0,0,,,
1,20,18,1209918,0,0,0,2,0,0,2,0,0,,,
1,20,19,1209919,0,0,0,1,0,0,1,0,0,,,
1,20,20,1209920,0,0,0,1,0,0,1,0,0,,,
1,20,21,1209921,0,0,0,2,0,0,2,0,0,,,
1,20,22,1209922,0,0,0,2,0,0,2,0,0,,,
1,20,23,1209923,0,0,0,2,0,0,2,0,0,,,
1,21,0,121990,0,0,0,2,0,0,2,0,0,,,
1,21,1,121991,0,0,0,2,0,0,2,0,0,,,
1,21,2,121992,0,0,0,1,0,0,1,0,0,,,
1,21,3,121993,0,0,0,1,0,0,1,0,0,,,
1,21,4,121994,0,0,0,1,0,0,1,0,0,,,
1,21,5,121995,0,0,0,0,0,0,0,0,0,,,
1,21,6,121996,0,0,0,0,0,0,0,0,0,,,
1,21,7,121997,0,0,0,1,0,0,1,0,0,,,
1,21,8,121998,1.353019,0,33,3,0,31.299,-0.122,1353.019,1098.345,,,
1,21,9,121999,5.378885,18,119,5,0,128.978,7.5,5378.885,5040.61,,,
1,21,10,1219910,3.744371,0,94,7,0,90.138,9.171,3744.371,3441.653,,,
1,21,11,1219911,18.702893,295,225,8,0,486.774,25.629,18702.893,17992.428,,,
1,21,12,1219912,29.804508,902,86,9,0,836.445,40.832,29804.508,28671.91,,,
1,21,13,1219913,28.617699,925,74,9,0,809.332,42.031,28617.699,27535.09,,,
1,21,14,1219914,25.19085,901,65,8,0,701.824,37.686,25190.85,24246.051,,,
1,21,15,1219915,19.197756,834,54,6,0,525.814,29.577,19197.756,18470.643,,,
1,21,16,1219916,10.565102,665,38,3,0,294.165,17.553,10565.102,10099.393,,,
1,21,17,1219917,0,0,0,0,0,0,0,0,0,,,
1,21,18,1219918,0,0,0,0,0,0,0,0,0,,,
1,21,19,1219919,0,0,0,-1,0,0,-1,0,0,,,
1,21,20,1219920,0,0,0,-2,0,0,-2,0,0,,,
1,21,21,1219921,0,0,0,-2,0,0,-2,0,0,,,
1,21,22,1219922,0,0,0,-1,0,0,-1,0,0,,,
1,21,23,1219923,0,0,0,-1,0,0,-1,0,0,,,
1,22,0,122990,0,0,0,0,0,0,0,0,0,,,
1,22,1,122991,0,0,0,0,0,0,0,0,0,,,
1,22,2,122992,0,0,0,-1,0,0,-1,0,0,,,
1,22,3,122993,0,0,0,0,0,0,0,0,0,,,
1,22,4,122994,0,0,0,0,0,0,0,0,0,,,
1,22,5,122995,0,0,0,-1,0,0,-1,0,0,,,
1,22,6,122996,0,0,0,-1,0,0,-1,0,0,,,
1,22,7,122997,0,0,0,0,0,0,0,0,0,,,
1,22,8,122998,5.335487,187,58,1,0,134.255,3.296,5335.487,4998.185,,,
1,22,9,122999,15.398155,537,88,3,0,398.23,17.909,15398.155,14793.685,,,
1,22,10,1229910,18.750854,436,159,4,0,487.935,24.245,18750.854,18038.785,,,
1,22,11,1229911,29.236828,916,78,5,0,802.803,36.123,29236.828,28128.287,,,
1,22,12,1229912,25.556008,618,157,5,0,694.931,34.689,25556.008,24596.986,,,
1,22,13,1229913,29.335291,923,75,5,0,811.304,37.643,29335.291,28222.594,,,
1,22,14,1229914,16.483689,313,187,5,0,432.079,26.331,16483.689,15845.397,,,
1,22,15,1229915,19.231029,786,63,4,0,515.563,25.465,19231.029,18502.789,,,
1,22,16,1229916,10.210271,599,45,1,0,279.185,15.022,10210.271,9753.987,,,
1,22,17,1229917,0,0,0,-1,0,0,-1,0,0,,,
1,22,18,1229918,0,0,0,-2,0,0,-2,0,0,,,
1,22,19,1229919,0,0,0,-2,0,0,-2,0,0,,,
1,22,20,1229920,0,0,0,-2,0,0,-2,0,0,,,
1,22,21,1229921,0,0,0,-2,0,0,-2,0,0,,,
1,22,22,1229922,0,0,0,-2,0,0,-2,0,0,,,
1,22,23,1229923,0,0,0,-2,0,0,-2,0,0,,,
1,23,0,123990,0,0,0,-2,0,0,-2,0,0,,,
1,23,1,123991,0,0,0,-2,0,0,-2,0,0,,,
1,23,2,123992,0,0,0,-2,0,0,-2,0,0,,,
1,23,3,123993,0,0,0,-2,0,0,-2,0,0,,,
1,23,4,123994,0,0,0,-1,0,0,-1,0,0,,,
1,23,5,123995,0,0,0,-1,0,0,-1,0,0,,,
1,23,6,123996,0,0,0,-1,0,0,-1,0,0,,,
1,23,7,123997,0,0,0,0,0,0,0,0,0,,,
1,23,8,123998,1.204605,0,29,0,0,27.491,-3.361,1204.605,952.757,,,
1,23,9,123999,6.294599,33,125,1,0,149.224,4.414,6294.599,5935.439,,,
1,23,10,1239910,7.488621,19,167,2,0,179.895,8.433,7488.621,7101.188,,,
1,23,11,1239911,7.328321,6,174,3,0,176.829,9.666,7328.321,6944.751,,,
1,23,12,1239912,5.014763,0,124,3,0,119.696,7.216,5014.763,4684.6,,,
1,23,13,1239913,6.332265,0,154,2,0,150.912,6.862,6332.265,5972.23,,,
1,23,14,1239914,2.935767,0,72,0,0,68.405,1.592,2935.767,2649.823,,,
1,23,15,1239915,3.40237,0,82,0,0,78.94,0.586,3402.37,3106.813,,,
1,23,16,1239916,1.362951,0,33,0,0,31.29,-1.936,1362.951,1108.087,,,
1,23,17,1239917,0,0,0,0,0,0,0,0,0,,,
1,23,18,1239918,0,0,0,0,0,0,0,0,0,,,
1,23,19,1239919,0,0,0,-1,0,0,-1,0,0,,,
1,23,20,1239920,0,0,0,-1,0,0,-1,0,0,,,
1,23,21,1239921,0,0,0,-1,0,0,-1,0,0,,,
1,23,22,1239922,0,0,0,-1,0,0,-1,0,0,,,
1,23,23,1239923,0,0,0,-2,0,0,-2,0,0,,,
1,24,0,124990,0,0,0,-2,0,0,-2,0,0,,,
1,24,1,124991,0,0,0,-2,0,0,-2,0,0,,,
1,24,2,124992,0,0,0,-2,0,0,-2,0,0,,,
1,24,3,124993,0,0,0,-1,0,0,-1,0,0,,,
1,24,4,124994,0,0,0,-1,0,0,-1,0,0,,,
1,24,5,124995,0,0,0,-1,0,0,-1,0,0,,,
1,24,6,124996,0,0,0,-1,0,0,-1,0,0,,,
1,24,7,124997,0,0,0,-1,0,0,-1,0,0,,,
1,24,8,124998,8.876639,496,48,0,0,235.594,7.086,8876.639,8454.857,,,
1,24,9,124999,4.396619,0,105,0,0,103.631,4.3,4396.619,4079.977,,,
1,24,10,1249910,4.804479,0,116,0,0,112.573,2.906,4804.479,4478.951,,,
1,24,11,1249911,6.960862,3,165,0,0,164.848,5.377,6960.862,6586.07,,,
1,24,12,1249912,21.472863,329,242,0,0,545.523,20.671,21472.863,20666.605,,,
1,24,13,1249913,17.222037,206,247,0,0,435.837,19.823,17222.037,16560.186,,,
1,24,14,1249914,10.916188,78,201,0,0,267.924,12.939,10916.188,10441.049,,,
1,24,15,1249915,20.544104,826,61,0,0,539.707,21.285,20544.104,19770.672,,,
1,24,16,1249916,10.889948,642,44,0,0,297.308,14.915,10889.948,10415.517,,,
1,24,17,1249917,0,0,0,-1,0,0,-1,0,0,,,
1,24,18,1249918,0,0,0,-2,0,0,-2,0,0,,,
1,24,19,1249919,0,0,0,-2,0,0,-2,0,0,,,
1,24,20,1249920,0,0,0,-2,0,0,-2,0,0,,,
1,24,21,1249921,0,0,0,-2,0,0,-2,0,0,,,
1,24,22,1249922,0,0,0,-2,0,0,-2,0,0,,,
1,24,23,1249923,0,0,0,-1,0,0,-1,0,0,,,
1,25,0,125990,0,0,0,-1,0,0,-1,0,0,,,
1,25,1,125991,0,0,0,-1,0,0,-1,0,0,,,
1,25,2,125992,0,0,0,-1,0,0,-1,0,0,,,
1,25,3,125993,0,0,0,-1,0,0,-1,0,0,,,
1,25,4,125994,0,0,0,-2,0,0,-2,0,0,,,
1,25,5,125995,0,0,0,-3,0,0,-3,0,0,,,
1,25,6,125996,0,0,0,-4,0,0,-4,0,0,,,
1,25,7,125997,0,0,0,-3,0,0,-3,0,0,,,
1,25,8,125998,6.147848,223,60,-1,0,154.358,2.289,6147.848,5792.081,,,
1,25,9,125999,5.219563,9,119,1,0,123.635,5.049,5219.563,4884.85,,,
1,25,10,1259910,14.911653,226,197,2,0,372.161,15.878,14911.653,14322.023,,,
1,25,11,1259911,22.820238,464,197,3,0,597.743,26.848,22820.238,21965.094,,,
1,25,12,1259912,21.556984,363,237,4,0,567.839,28.37,21556.984,20747.721,,,
1,25,13,1259913,19.410117,298,236,4,0,506.077,26.122,19410.117,18675.797,,,
1,25,14,1259914,18.420596,385,181,3,0,477.238,23.765,18420.596,17719.537,,,
1,25,15,1259915,12.751772,304,134,2,0,324.586,17.266,12751.772,12225.673,,,
1,25,16,1259916,6.629934,233,69,0,0,169.07,8.088,6629.934,6262.952,,,
1,25,17,1259917,0,0,0,0,0,0,0,0,0,,,
1,25,18,1259918,0,0,0,0,0,0,0,0,0,,,
1,25,19,1259919,0,0,0,0,0,0,0,0,0,,,
1,25,20,1259920,0,0,0,0,0,0,0,0,0,,,
1,25,21,1259921,0,0,0,0,0,0,0,0,0,,,
1,25,22,1259922,0,0,0,0,0,0,0,0,0,,,
1,25,23,1259923,0,0,0,0,0,0,0,0,0,,,
1,26,0,126990,0,0,0,0,0,0,0,0,0,,,
1,26,1,126991,0,0,0,0,0,0,0,0,0,,,
1,26,2,126992,0,0,0,0,0,0,0,0,0,,,
1,26,3,126993,0,0,0,0,0,0,0,0,0,,,
1,26,4,126994,0,0,0,0,0,0,0,0,0,,,
1,26,5,126995,0,0,0,0,0,0,0,0,0,,,
1,26,6,126996,0,0,0,0,0,0,0,0,0,,,
1,26,7,126997,0,0,0,0,0,0,0,0,0,,,
1,26,8,126998,1.204526,0,29,0,0,27.489,-3.361,1204.526,952.68,,,
1,26,9,126999,5.214409,7,119,1,0,122.418,3.055,5214.409,4879.812,,,
1,26,10,1269910,7.118662,12,163,2,0,170.392,7.697,7118.662,6740.114,,,
1,26,11,1269911,10.42866,34,217,3,0,255.211,12.751,10428.66,9966.588,,,
1,26,12,1269912,5.820094,0,144,3,0,140.018,9.026,5820.094,5471.843,,,
1,26,13,1269913,7.368108,6,175,3,0,177.46,9.249,7368.108,6983.582,,,
1,26,14,1269914,5.027354,0,123,2,0,119.487,6.232,5027.354,4696.913,,,
1,26,15,1269915,1.878674,0,46,1,0,43.641,0.871,1878.674,1613.844,,,
1,26,16,1269916,4.245155,58,75,0,0,101.324,1.322,4245.155,3931.778,,,
1,26,17,1269917,0,0,0,-1,0,0,-1,0,0,,,
1,26,18,1269918,0,0,0,-2,0,0,-2,0,0,,,
1,26,19,1269919,0,0,0,-3,0,0,-3,0,0,,,
1,26,20,1269920,0,0,0,-3,0,0,-3,0,0,,,
1,26,21,1269921,0,0,0,-3,0,0,-3,0,0,,,
1,26,22,1269922,0,0,0,-4,0,0,-4,0,0,,,
1,26,23,1269923,0,0,0,-4,0,0,-4,0,0,,,
1,27,0,127990,0,0,0,-4,0,0,-4,0,0,,,
1,27,1,127991,0,0,0,-5,0,0,-5,0,0,,,
1,27,2,127992,0,0,0,-6,0,0,-6,0,0,,,
1,27,3,127993,0,0,0,-6,0,0,-6,0,0,,,
1,27,4,127994,0,0,0,-7,0,0,-7,0,0,,,
1,27,5,127995,0,0,0,-7,0,0,-7,0,0,,,
1,27,6,127996,0,0,0,-7,0,0,-7,0,0,,,
1,27,7,127997,0,0,0,-6,0,0,-6,0,0,,,
1,27,8,127998,10.773054,672,39,-5,0,285.965,4.337,10773.054,10301.771,,,
1,27,9,127999,20.428203,862,54,-3,0,532.145,18.312,20428.203,19658.818,,,
1,27,10,1279910,27.325145,950,61,-1,0,728.237,28.525,27325.145,26295.654,,,
1,27,11,1279911,31.308215,986,66,0,0,852.737,34.582,31308.215,30110.607,,,
1,27,12,1279912,32.678494,992,70,0,0,897.736,36.687,32678.494,31420.02,,,
1,27,13,1279913,31.503438,981,70,0,0,863.19,35.906,31503.438,30297.254,,,
1,27,14,1279914,27.585299,937,69,0,0,746.533,32.131,27585.299,26545.229,,,
1,27,15,1279915,21.109998,850,63,-1,0,562.247,24.612,21109.998,20316.652,,,
1,27,16,1279916,11.719896,666,48,-3,0,315.618,12.963,11719.896,11222.785,,,
1,27,17,1279917,1.743029,155,11,-4,0,49.936,-0.704,1743.029,1480.842,,,
1,27,18,1279918,0,0,0,-5,0,0,-5,0,0,,,
1,27,19,1279919,0,0,0,-6,0,0,-6,0,0,,,
1,27,20,1279920,0,0,0,-6,0,0,-6,0,0,,,
1,27,21,1279921,0,0,0,-6,0,0,-6,0,0,,,
1,27,22,1279922,0,0,0,-6,0,0,-6,0,0,,,
1,27,23,1279923,0,0,0,-7,0,0,-7,0,0,,,
1,28,0,128990,0,0,0,-7,0,0,-7,0,0,,,
1,28,1,128991,0,0,0,-7,0,0,-7,0,0,,,
1,28,2,128992,0,0,0,-7,0,0,-7,0,0,,,
1,28,3,128993,0,0,0,-7,0,0,-7,0,0,,,
1,28,4,128994,0,0,0,-7,0,0,-7,0,0,,,
1,28,5,128995,0,0,0,-8,0,0,-8,0,0,,,
1,28,6,128996,0,0,0,-8,0,0,-8,0,0,,,
1,28,7,128997,0,0,0,-7,0,0,-7,0,0,,,
1,28,8,128998,10.458588,619,46,-5,0,275.436,3.876,10458.588,9995.719,,,
1,28,9,128999,20.404688,833,62,-3,0,530.398,18.167,20404.688,19636.121,,,
1,28,10,1289910,27.313592,934,68,-1,0,727.525,28.49,27313.592,26284.57,,,
1,28,11,1289911,31.442516,979,72,0,0,856.736,34.701,31442.516,30239.012,,,
1,28,12,1289912,32.885531,994,72,0,0,904.306,36.908,32885.531,31617.725,,,
1,28,13,1289913,31.558406,987,69,1,0,869.401,37.026,31558.406,30349.803,,,
1,28,14,1289914,27.724139,948,67,1,0,754.488,33.318,27724.139,26678.398,,,
1,28,15,1289915,21.241535,872,59,0,0,568.922,25.802,21241.535,20443.521,,,
1,28,16,1289916,12.155049,710,44,-2,0,329.912,14.466,12155.049,11645.821,,,
1,28,17,1289917,2.22062,224,12,-4,0,65.456,0.126,2220.62,1949.061,,,
1,28,18,1289918,0,0,0,-4,0,0,-4,0,0,,,
1,28,19,1289919,0,0,0,-4,0,0,-4,0,0,,,
1,28,20,1289920,0,0,0,-4,0,0,-4,0,0,,,
1,28,21,1289921,0,0,0,-4,0,0,-4,0,0,,,
1,28,22,1289922,0,0,0,-4,0,0,-4,0,0,,,
1,28,23,1289923,0,0,0,-5,0,0,-5,0,0,,,
1,29,0,129990,0,0,0,-5,0,0,-5,0,0,,,
1,29,1,129991,0,0,0,-5,0,0,-5,0,0,,,
1,29,2,129992,0,0,0,-5,0,0,-5,0,0,,,
1,29,3,129993,0,0,0,-5,0,0,-5,0,0,,,
1,29,4,129994,0,0,0,-5,0,0,-5,0,0,,,
1,29,5,129995,0,0,0,-6,0,0,-6,0,0,,,
1,29,6,129996,0,0,0,-5,0,0,-5,0,0,,,
1,29,7,129997,0,0,0,-4,0,0,-4,0,0,,,
1,29,8,129998,2.78154,1,63,-2,0,63.43,-3.73,2781.54,2498.734,,,
1,29,9,129999,13.632915,354,123,0,0,340.486,12.102,13632.915,13081.362,,,
1,29,10,1299910,20.217352,473,161,1,0,520.518,22.101,20217.352,19455.299,,,
1,29,11,1299911,20.750791,349,230,2,0,538.287,24.986,20750.791,19970.117,,,
1,29,12,1299912,4.816396,0,121,2,0,116.463,10.187,4816.396,4490.607,,,
1,29,13,1299913,5.278672,0,130,3,0,125.726,6.721,5278.672,4942.641,,,
1,29,14,1299914,25.472857,741,115,3,0,673.46,27.649,25472.857,24517.084,,,
1,29,15,1299915,18.682764,661,95,3,0,497.752,25.657,18682.764,17972.973,,,
1,29,16,1299916,9.883242,459,69,2,0,263.895,15.261,9883.242,9435.557,,,
1,29,17,1299917,1.083563,56,12,2,0,28.97,3.585,1083.563,834.006,,,
1,29,18,1299918,0,0,0,2,0,0,2,0,0,,,
1,29,19,1299919,0,0,0,2,0,0,2,0,0,,,
1,29,20,1299920,0,0,0,2,0,0,2,0,0,,,
1,29,21,1299921,0,0,0,1,0,0,1,0,0,,,
1,29,22,1299922,0,0,0,0,0,0,0,0,0,,,
1,29,23,1299923,0,0,0,0,0,0,0,0,0,,,
1,30,0,130990,0,0,0,0,0,0,0,0,0,,,
1,30,1,130991,0,0,0,0,0,0,0,0,0,,,
1,30,2,130992,0,0,0,0,0,0,0,0,0,,,
1,30,3,130993,0,0,0,-1,0,0,-1,0,0,,,
1,30,4,130994,0,0,0,-1,0,0,-1,0,0,,,
1,30,5,130995,0,0,0,-1,0,0,-1,0,0,,,
1,30,6,130996,0,0,0,-1,0,0,-1,0,0,,,
1,30,7,130997,0,0,0,-1,0,0,-1,0,0,,,
1,30,8,130998,0.831323,0,20,0,0,18.939,-3.781,831.323,586.503,,,
1,30,9,130999,11.563711,228,139,0,0,283.707,9.336,11563.711,11070.912,,,
1,30,10,1309910,6.759846,6,159,0,0,161.451,7.278,6759.846,6389.81,,,
1,30,11,1309911,16.529182,161,256,0,0,410.425,15.747,16529.182,15889.451,,,
1,30,12,1309912,22.060395,332,253,-1,0,564.384,22.268,22060.395,21233.004,,,
1,30,13,1309913,24.216592,479,206,-1,0,629.947,25.557,24216.592,23309.201,,,
1,30,14,1309914,28.902072,964,68,-2,0,772.328,29.662,28902.072,27807.59,,,
1,30,15,1309915,22.14467,893,60,-3,0,586.782,23.751,22144.67,21314.225,,,
1,30,16,1309916,12.825342,738,45,-4,0,345.431,13.285,12825.342,12297.141,,,
1,30,17,1309917,2.653979,273,14,-5,0,78.487,-0.129,2653.979,2373.754,,,
1,30,18,1309918,0,0,0,-6,0,0,-6,0,0,,,
1,30,19,1309919,0,0,0,-7,0,0,-7,0,0,,,
1,30,20,1309920,0,0,0,-7,0,0,-7,0,0,,,
1,30,21,1309921,0,0,0,-8,0,0,-8,0,0,,,
1,30,22,1309922,0,0,0,-8,0,0,-8,0,0,,,
1,30,23,1309923,0,0,0,-8,0,0,-8,0,0,,,
1,31,0,131990,0,0,0,-8,0,0,-8,0,0,,,
1,31,1,131991,0,0,0,-9,0,0,-9,0,0,,,
1,31,2,131992,0,0,0,-9,0,0,-9,0,0,,,
1,31,3,131993,0,0,0,-9,0,0,-9,0,0,,,
1,31,4,131994,0,0,0,-9,0,0,-9,0,0,,,
1,31,5,131995,0,0,0,-10,0,0,-10,0,0,,,
1,31,6,131996,0,0,0,-9,0,0,-9,0,0,,,
1,31,7,131997,0,0,0,-8,0,0,-8,0,0,,,
1,31,8,131998,11.178565,685,41,-5,0,296.095,4.749,11178.565,10696.313,,,
1,31,9,131999,20.837613,861,58,-2,0,545.267,19.787,20837.613,20053.885,,,
1,31,10,1319910,27.654121,956,62,0,0,741.395,29.95,27654.121,26611.242,,,
1,31,11,1319911,31.738879,988,68,0,0,866.072,35.071,31738.879,30522.309,,,
1,31,12,1319912,32.973902,995,71,1,0,911.749,38.078,32973.902,31702.104,,,
1,31,13,1319913,31.35135,956,81,2,0,866.99,37.892,31351.35,30151.85,,,
1,31,14,1319914,27.290869,889,83,2,0,743.874,33.88,27290.869,26262.77,,,
1,31,15,1319915,13.688845,328,142,1,0,351.291,19.419,13688.845,13135.655,,,
1,31,16,1319916,5.774048,130,83,-1,0,142.748,6.393,5774.048,5426.846,,,
1,31,17,1319917,0.498572,0,12,-2,0,11.363,-3.693,498.572,259.919,,,
1,31,18,1319918,0,0,0,-2,0,0,-2,0,0,,,
1,31,19,1319919,0,0,0,-3,0,0,-3,0,0,,,
1,31,20,1319920,0,0,0,-3,0,0,-3,0,0,,,
1,31,21,1319921,0,0,0,-3,0,0,-3,0,0,,,
1,31,22,1319922,0,0,0,-3,0,0,-3,0,0,,,
1,31,23,1319923,0,0,0,-4,0,0,-4,0,0,,,
2,1,0,21990,0,0,0,-4,0,0,-4,0,0,,,
2,1,1,21991,0,0,0,-4,0,0,-4,0,0,,,
2,1,2,21992,0,0,0,-4,0,0,-4,0,0,,,
2,1,3,21993,0,0,0,-4,0,0,-4,0,0,,,
2,1,4,21994,0,0,0,-4,0,0,-4,0,0,,,
2,1,5,21995,0,0,0,-4,0,0,-4,0,0,,,
2,1,6,21996,0,0,0,-4,0,0,-4,0,0,,,
2,1,7,21997,0,0,0,-3,0,0,-3,0,0,,,
