Date/Time,Net,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) ,
 08/16  15:00:00,1.098548045,0.449966874,0.112910674,0,0,0.084874647,0.015954828,0.100829475,0.015954828,0.022041608,0.003959998,0.056121501,0.235933612,0.020550681,
 08/16  16:00:00,1.428996521,0.554060368,0.176318714,0,0,0.128002334,0.023817794,0.151820128,0.023817794,0.023419209,0.004207498,0.06446457,0.279068112,0.020550851,
 08/16  17:00:00,1.865324233,0.68974671,0.279566198,0,0,0.172971295,0.032187142,0.205158437,0.032187142,0.03030721,0.005444998,0.078731945,0.339023156,0.020550964,
 08/16  18:00:00,2.001773575,0.788822697,0.224758849,0,0,0.188836217,0.035807365,0.224643582,0.035807365,0.050971223,0.009157497,0.074891957,0.368076823,0.020551615,
 08/16  19:00:00,1.949830721,0.803117446,0.128855019,0,0,0.176292697,0.034764584,0.211057282,0.034764584,0.099187238,0.017819994,0.064044217,0.37992766,0.020551055,
 08/16  20:00:00,2.016317334,0.870210515,0.087444667,0,0,0.156169097,0.031681841,0.187850938,0.031681841,0.169444854,0.030442487,0.058402027,0.392989067,0.020551141,
 08/16  21:00:00,2.026129327,0.895682798,0.068677545,0,0,0.139473752,0.028846751,0.168320504,0.028846751,0.217660869,0.039104984,0.055701148,0.383814225,0.020551067,
 08/16  22:00:00,1.658587379,0.741332427,0.049400915,0,0,0.111146506,0.023227989,0.134374495,0.023227989,0.162556834,0.029204985,0.051973214,0.332142025,0.020550874,
 08/16  23:00:00,1.291685856,0.590058011,0.037949564,0,0,0.073537825,0.015581504,0.08911933,0.015581504,0.112963246,0.020294993,0.04797464,0.288625239,0.020550563,
 08/16  24:00:00,0.927787225,0.435099537,0.02848782,0,0,0.042269487,0.008955612,0.051225099,0.008955612,0.057859212,0.010394995,0.045802815,0.238737036,0.020550381,
 08/17  01:00:00,0.760281186,0.365165485,0.027187715,0,0,0.023770634,0.005036057,0.028806691,0.005036057,0.034440006,0.006187497,0.04483712,0.219813924,0.020550247,
 08/17  02:00:00,0.667758791,0.331660444,0.020961329,0,0,0.010212593,0.002172018,0.012384611,0.002172018,0.023419209,0.004207498,0.043303714,0.217265357,0.020550056,
 08/17  03:00:00,0.619567952,0.314948123,0.020751211,0,0,0,0,0,0,0.023419209,0.004207498,0.042034835,0.214207076,0.020549505,
 08/17  04:00:00,0.608804699,0.306842336,0.026246561,0,0,0,0,0,0,0.023419209,0.004207498,0.04197372,0.206115375,0.020596534,
 08/17  05:00:00,0.668697423,0.332964097,0.033922302,0,0,0,0,0,0,0.024796809,0.004454998,0.042551024,0.230008193,0.020623072,
 08/17  06:00:00,0.810414046,0.390508497,0.060566113,0,0,0,0,0,0,0.039950422,0.007177499,0.046459667,0.265751848,0.020639061,
 08/17  07:00:00,1.04913354,0.487356487,0.09193088,0,0,0.020109016,0.004260371,0.024369388,0.004260371,0.070257616,0.012622494,0.051585668,0.282381249,0.020610071,
 08/17  08:00:00,0.902537744,0.407711262,0.094966514,0,0,0.016315035,0.00345713,0.019772165,0.00345713,0.055104034,0.009899999,0.053117439,0.238737036,0.020550589,
 08/17  09:00:00,0.755227866,0.336116575,0.09616492,0,0,0.012578593,0.002665605,0.015244198,0.002665605,0.027552011,0.004949998,0.054105838,0.203184523,0.020550008,
 08/17  10:00:00,0.852595374,0.368218959,0.086818007,0,0,0.042757116,0.008831272,0.051588388,0.008831272,0.022041608,0.003959998,0.051585668,0.207963086,0.020550211,
 08/17  11:00:00,0.967433691,0.40114182,0.098907866,0,0,0.069259123,0.014031814,0.083290936,0.014031814,0.022041608,0.003959998,0.052741912,0.2080268,0.020550566,
 08/17  12:00:00,1.097406173,0.438499273,0.110752587,0,0,0.10080998,0.019962909,0.120772888,0.019962909,0.022041608,0.003959998,0.056121501,0.20452252,0.020550757,
 08/17  13:00:00,1.172352498,0.469824957,0.093101716,0,0,0.122841043,0.02392034,0.146761383,0.02392034,0.022041608,0.003959998,0.054386318,0.211594795,0.020550856,
 08/17  14:00:00,1.30161774,0.515662769,0.090296366,0,0,0.152243406,0.029416686,0.181660092,0.029416686,0.022041608,0.003959998,0.053410783,0.223509346,0.020550941,
 08/17  15:00:00,1.592409838,0.606126176,0.112910674,0,0,0.21564822,0.041339943,0.256988163,0.041339943,0.022041608,0.003959998,0.056121501,0.235933612,0.020551294,
 08/17  16:00:00,1.879774138,0.696481379,0.176318714,0,0,0.246906141,0.047334125,0.294240265,0.047334125,0.023419209,0.004207498,0.06446457,0.279068112,0.020551725,
 08/17  17:00:00,2.25259123,0.811813034,0.279566198,0,0,0.27396581,0.05325769,0.327223499,0.05325769,0.03030721,0.005444998,0.078731945,0.339023156,0.020552226,
 08/17  18:00:00,2.271223479,0.873523128,0.224758849,0,0,0.258188112,0.051155926,0.309344038,0.051155926,0.050971223,0.009157497,0.074891957,0.368076823,0.02055159,
 08/17  19:00:00,2.114915075,0.854864166,0.128855019,0,0,0.218193704,0.044609791,0.262803495,0.044609791,0.099187238,0.017819994,0.064044217,0.37992766,0.020551562,
 08/17  20:00:00,2.111805166,0.900048136,0.087444667,0,0,0.180031057,0.037657271,0.217688329,0.037657271,0.169444854,0.030442487,0.058402027,0.392989067,0.020551372,
 08/17  21:00:00,2.077549167,0.911690647,0.068677545,0,0,0.152084881,0.032243329,0.18432821,0.032243329,0.217660869,0.039104984,0.055701148,0.383814225,0.020551211,
 08/17  22:00:00,1.670044323,0.744799918,0.049400915,0,0,0.113559349,0.024282578,0.137841927,0.024282578,0.162556834,0.029204985,0.051973214,0.332142025,0.020550932,
 08/17  23:00:00,1.273202803,0.584163258,0.037949564,0,0,0.068441889,0.014782695,0.083224584,0.014782695,0.112963246,0.020294993,0.04797464,0.288625239,0.020550556,
 08/17  24:00:00,0.876019962,0.41875674,0.02848782,0,0,0.028666189,0.006216322,0.034882511,0.006216322,0.057859212,0.010394995,0.045802815,0.238737036,0.020550172,
 08/18  01:00:00,0.692990791,0.343962213,0.027187715,0,0,0.006248745,0.001354942,0.007603687,0.001354942,0.034440006,0.006187497,0.04483712,0.219813924,0.02054998,
 08/18  02:00:00,0.628461962,0.319304855,0.020961329,0,0,0,0,0,0,0.023419209,0.004207498,0.043303714,0.217265357,0.020579078,
 08/18  03:00:00,0.619648423,0.315028594,0.020751211,0,0,0,0,0,0,0.023419209,0.004207498,0.042034835,0.214207076,0.020629977,
 08/18  04:00:00,0.608922147,0.306959784,0.026246561,0,0,0,0,0,0,0.023419209,0.004207498,0.04197372,0.206115375,0.020713982,
 08/18  05:00:00,0.668873255,0.333139929,0.033922302,0,0,0,0,0,0,0.024796809,0.004454998,0.042551024,0.230008193,0.020798905,
 08/18  06:00:00,0.810700154,0.390794605,0.060566113,0,0,0,0,0,0,0.039950422,0.007177499,0.046459667,0.265751848,0.020925169,
 08/18  07:00:00,0.972063096,0.463285189,0.09193088,0,0,0,0,0,0,0.070257616,0.012622494,0.051585668,0.282381249,0.020908161,
 08/18  08:00:00,0.839954551,0.388129529,0.094966514,0,0,0,0,0,0,0.055104034,0.009899999,0.053117439,0.238737036,0.020741021,
 08/18  09:00:00,0.772389394,0.341554812,0.09616492,0,0,0.017139566,0.00353272,0.020672286,0.00353272,0.027552011,0.004949998,0.054105838,0.203184523,0.020560156,
 08/18  10:00:00,0.901907337,0.383864309,0.086818007,0,0,0.05602571,0.011207747,0.067233457,0.011207747,0.022041608,0.003959998,0.051585668,0.207963086,0.020550491,
 08/18  11:00:00,1.034529272,0.422484219,0.098907866,0,0,0.087532728,0.017100471,0.104633199,0.017100471,0.022041608,0.003959998,0.052741912,0.2080268,0.020550702,
 08/18  12:00:00,1.172722881,0.462499096,0.110752587,0,0,0.12149228,0.023280337,0.144772617,0.023280337,0.022041608,0.003959998,0.056121501,0.20452252,0.020550851,
 08/18  13:00:00,1.272706652,0.501658724,0.093101716,0,0,0.149821555,0.028773461,0.178595016,0.028773461,0.022041608,0.003959998,0.054386318,0.211594795,0.02055099,
 08/18  14:00:00,1.414547778,0.551232418,0.090296366,0,0,0.181591274,0.035638237,0.217229511,0.035638237,0.022041608,0.003959998,0.053410783,0.223509346,0.020551171,
 08/18  15:00:00,1.638774145,0.620520795,0.112910674,0,0,0.226861933,0.044520697,0.27138263,0.044520697,0.022041608,0.003959998,0.056121501,0.235933612,0.020551446,
 08/18  16:00:00,2.007124088,0.736686098,0.176318714,0,0,0.280374687,0.054070171,0.334444858,0.054070171,0.023419209,0.004207498,0.06446457,0.279068112,0.020551851,
 08/18  17:00:00,2.417421893,0.864027019,0.279566198,0,0,0.317989771,0.061447275,0.379437046,0.061447275,0.03030721,0.005444998,0.078731945,0.339023156,0.020552664,
 08/18  18:00:00,2.410724197,0.917652971,0.224758849,0,0,0.29520631,0.058267419,0.353473729,0.058267419,0.050971223,0.009157497,0.074891957,0.368076823,0.020551742,
 08/18  19:00:00,2.263953403,0.902095722,0.128855019,0,0,0.258081156,0.051953747,0.310034903,0.051953747,0.099187238,0.017819994,0.064044217,0.37992766,0.020551711,
 08/18  20:00:00,2.266874822,0.949163225,0.087444667,0,0,0.22142121,0.045382025,0.266803235,0.045382025,0.169444854,0.030442487,0.058402027,0.392989067,0.020551554,
 08/18  21:00:00,2.185114964,0.945613188,0.068677545,0,0,0.180208777,0.038041817,0.218250594,0.038041817,0.217660869,0.039104984,0.055701148,0.383814225,0.020551369,
 08/18  22:00:00,1.790737227,0.78289389,0.049400915,0,0,0.145241768,0.030693943,0.17593571,0.030693943,0.162556834,0.029204985,0.051973214,0.332142025,0.020551121,
 08/18  23:00:00,1.38218076,0.618502247,0.037949564,0,0,0.096819282,0.020744089,0.117563371,0.020744089,0.112963246,0.020294993,0.04797464,0.288625239,0.020550758,
 08/18  24:00:00,0.939027186,0.438581947,0.02848782,0,0,0.044959358,0.009748215,0.054707573,0.009748215,0.057859212,0.010394995,0.045802815,0.238737036,0.020550317,
 08/19  01:00:00,0.871084371,0.416886481,0.027187715,0,0,0.045222812,0.009814949,0.055037761,0.009814949,0.034440006,0.006187497,0.046678277,0.219813924,0.044199016,
 08/19  02:00:00,0.72563435,0.36246197,0.020961329,0,0,0.019891043,0.00434009,0.024231134,0.00434009,0.023419209,0.004207498,0.04451663,0.217265357,0.038292143,
 08/19  03:00:00,0.641505551,0.33596559,0.020751211,0,0,0,0,0,0,0.023419209,0.004207498,0.042954967,0.214207076,0.04064684,
 08/19  04:00:00,0.652521532,0.349305301,0.026246561,0,0,0,0,0,0,0.023419209,0.004207498,0.043227588,0.206115375,0.061805631,
 08/19  05:00:00,0.811118618,0.47262311,0.033922302,0,0,0,0,0,0,0.024796809,0.004454998,0.045313206,0.230008193,0.157519903,
 08/19  06:00:00,1.136395894,0.710964258,0.060566113,0,0,0,0,0,0,0.039950422,0.007177499,0.051985754,0.265751848,0.335568735,
 08/19  07:00:00,1.42652325,0.853171929,0.09193088,0,0,0.020699555,0.004516457,0.025216012,0.004516457,0.070257616,0.012622494,0.061210601,0.282381249,0.375953956,
 08/19  08:00:00,1.27412737,0.758222905,0.094966514,0,0,0.017990186,0.003867423,0.021857609,0.003867423,0.055104034,0.009899999,0.069614241,0.238737036,0.352479986,
 08/19  09:00:00,1.194592184,0.677439626,0.09616492,0,0,0.042590198,0.009058472,0.051648671,0.009058472,0.027552011,0.004949998,0.072945293,0.203184523,0.30662913,
 08/19  10:00:00,1.206382829,0.649939923,0.086818007,0,0,0.063415541,0.013346651,0.076762193,0.013346651,0.022041608,0.003959998,0.068789171,0.207963086,0.259893867,
 08/19  11:00:00,1.306125841,0.650609123,0.098907866,0,0,0.097932155,0.019691381,0.117623537,0.019691381,0.022041608,0.003959998,0.067641992,0.2080268,0.220785188,
 08/19  12:00:00,1.33293201,0.634202901,0.110752587,0,0,0.110645172,0.022328081,0.132973253,0.022328081,0.022041608,0.003959998,0.069177809,0.20452252,0.190997712,
 08/19  13:00:00,1.409675953,0.653735992,0.093101716,0,0,0.137753353,0.027359099,0.165112451,0.027359099,0.022041608,0.003959998,0.067657842,0.211594795,0.172839298,
 08/19  14:00:00,1.550884518,0.691788592,0.090296366,0,0,0.175403865,0.034645042,0.210048907,0.034645042,0.022041608,0.003959998,0.064545752,0.223509346,0.157152981,
 08/19  15:00:00,1.840380295,0.784245422,0.112910674,0,0,0.237493601,0.04655785,0.284051451,0.04655785,0.022041608,0.003959998,0.066628229,0.235933612,0.161100525,
 08/19  16:00:00,2.13969552,0.894842055,0.176318714,0,0,0.263879234,0.052882931,0.316762165,0.052882931,0.023419209,0.004207498,0.075432671,0.279068112,0.1854224,
 08/19  17:00:00,2.391700121,1.006779452,0.279566198,0,0,0.244579979,0.049943199,0.294523178,0.049943199,0.03030721,0.005444998,0.091589552,0.339023156,0.235361357,
 08/19  18:00:00,2.649987059,1.178232095,0.224758849,0,0,0.277150805,0.056757443,0.333908247,0.056757443,0.050971223,0.009157497,0.094216634,0.368076823,0.281371671,
 08/19  19:00:00,2.471710315,1.159641553,0.128855019,0,0,0.22665525,0.048494996,0.275150246,0.048494996,0.099187238,0.017819994,0.087483363,0.37992766,0.289543053,
 08/19  20:00:00,2.430384432,1.174527938,0.087444667,0,0,0.187603157,0.040671704,0.228274861,0.040671704,0.169444854,0.030442487,0.078313993,0.392989067,0.264532676,
 08/19  21:00:00,2.337324195,1.143587213,0.068677545,0,0,0.155632206,0.033961056,0.189593263,0.033961056,0.217660869,0.039104984,0.071331778,0.383814225,0.231552095,
 08/19  22:00:00,1.855927868,0.919627564,0.049400915,0,0,0.113209518,0.024709467,0.137918985,0.024709467,0.162556834,0.029204985,0.062448108,0.332142025,0.184826626,
 08/19  23:00:00,1.379217535,0.695727314,0.037949564,0,0,0.063613011,0.013888851,0.077501862,0.013888851,0.112963246,0.020294993,0.054764604,0.288625239,0.131047369,
 08/19  24:00:00,0.894592717,0.460344942,0.02848782,0,0,0.018637804,0.00407106,0.022708864,0.00407106,0.057859212,0.010394995,0.049279924,0.238737036,0.070834912,
 08/20  01:00:00,0.69640025,0.362092831,0.027187715,0,0,0,0,0,0,0.034440006,0.006187497,0.046678277,0.219813924,0.044443127,
 08/20  02:00:00,0.648876397,0.338506374,0.020961329,0,0,0,0,0,0,0.023419209,0.004207498,0.04451663,0.217265357,0.038567681,
 08/20  03:00:00,0.641896337,0.336356376,0.020751211,0,0,0,0,0,0,0.023419209,0.004207498,0.042954967,0.214207076,0.041037626,
 08/20  04:00:00,0.653066678,0.349850447,0.026246561,0,0,0,0,0,0,0.023419209,0.004207498,0.043227588,0.206115375,0.062350777,
 08/20  05:00:00,0.811989654,0.473494146,0.033922302,0,0,0,0,0,0,0.024796809,0.004454998,0.045313206,0.230008193,0.158390939,
 08/20  06:00:00,1.137876035,0.712444399,0.060566113,0,0,0,0,0,0,0.039950422,0.007177499,0.051985754,0.265751848,0.337048876,
 08/20  07:00:00,1.347885277,0.829482437,0.09193088,0,0,0,0,0,0,0.070257616,0.012622494,0.061210601,0.282381249,0.377480476,
 08/20  08:00:00,1.206132718,0.737810894,0.094966514,0,0,0,0,0,0,0.055104034,0.009899999,0.069614241,0.238737036,0.353925585,
 08/20  09:00:00,1.031730473,0.626933728,0.09616492,0,0,0,0,0,0,0.027552011,0.004949998,0.072945293,0.203184523,0.307771903,
 08/20  10:00:00,0.963556422,0.573984552,0.086818007,0,0,0,0,0,0,0.022041608,0.003959998,0.068789171,0.207963086,0.260700689,
 08/20  11:00:00,0.934103586,0.533525322,0.098907866,0,0,0,0,0,0,0.022041608,0.003959998,0.067641992,0.2080268,0.221324924,
 08/20  12:00:00,0.97792514,0.522397022,0.110752587,0,0,0.017253976,0.003521881,0.020775858,0.003521881,0.022041608,0.003959998,0.069177809,0.20452252,0.191389229,
 08/20  13:00:00,1.088960775,0.552646339,0.093101716,0,0,0.053065533,0.010609137,0.06367467,0.010609137,0.022041608,0.003959998,0.067657842,0.211594795,0.173187426,
 08/20  14:00:00,1.233636336,0.591767749,0.090296366,0,0,0.091630833,0.018084617,0.10971545,0.018084617,0.022041608,0.003959998,0.064545752,0.223509346,0.157465595,
 08/20  15:00:00,1.539494123,0.689403238,0.112910674,0,0,0.158048892,0.03083966,0.188888552,0.03083966,0.022041608,0.003959998,0.066628229,0.235933612,0.16142124,
 08/20  16:00:00,1.940842309,0.832542126,0.176318714,0,0,0.212405435,0.041681036,0.254086472,0.041681036,0.023419209,0.004207498,0.075432671,0.279068112,0.185798164,
 08/20  17:00:00,2.341237324,0.99152103,0.279566198,0,0,0.232550476,0.046228076,0.278778552,0.046228076,0.03030721,0.005444998,0.091589552,0.339023156,0.235847562,
 08/20  18:00:00,2.55626829,1.149205245,0.224758849,0,0,0.25301279,0.05128548,0.304298269,0.05128548,0.050971223,0.009157497,0.094216634,0.368076823,0.281954799,
 08/20  19:00:00,2.462743165,1.157519463,0.128855019,0,0,0.225341818,0.047088931,0.272430748,0.047088931,0.099187238,0.017819994,0.087483363,0.37992766,0.29014046,
 08/20  20:00:00,2.423088142,1.172692436,0.087444667,0,0,0.185923206,0.039971409,0.225894614,0.039971409,0.169444854,0.030442487,0.078313993,0.392989067,0.26507742,
 08/20  21:00:00,2.322121304,1.139109283,0.068677545,0,0,0.151500617,0.033140462,0.184641079,0.033140462,0.217660869,0.039104984,0.071331778,0.383814225,0.232026349,
 08/20  22:00:00,1.836794819,0.913844936,0.049400915,0,0,0.108103553,0.023663303,0.131766857,0.023663303,0.162556834,0.029204985,0.062448108,0.332142025,0.185196127,
 08/20  23:00:00,1.355849164,0.688535947,0.037949564,0,0,0.05747389,0.012589264,0.070063153,0.012589264,0.112963246,0.020294993,0.054764604,0.288625239,0.13129471,
 08/20  24:00:00,0.863317616,0.450582808,0.02848782,0,0,0.010526383,0.002307685,0.012834068,0.002307685,0.057859212,0.010394995,0.049279924,0.238737036,0.070947574,
 08/21  01:00:00,0.694120143,0.360012752,0.027187715,0,0,0,0,0,0,0.034440006,0.006187497,0.046478249,0.219813924,0.042563077,
 08/21  02:00:00,0.647228827,0.336978256,0.020961329,0,0,0,0,0,0,0.023419209,0.004207498,0.044397178,0.217265357,0.037159015,
 08/21  03:00:00,0.640114501,0.334674472,0.020751211,0,0,0,0,0,0,0.023419209,0.004207498,0.042855035,0.214207076,0.039455655,
 08/21  04:00:00,0.649322868,0.346267512,0.026246561,0,0,0,0,0,0,0.023419209,0.004207498,0.043066713,0.206115375,0.058928717,
 08/21  05:00:00,0.800454452,0.462259068,0.033922302,0,0,0,0,0,0,0.024796809,0.004454998,0.045013082,0.230008193,0.147455985,
 08/21  06:00:00,1.111049095,0.686217822,0.060566113,0,0,0,0,0,0,0.039950422,0.007177499,0.051385391,0.265751848,0.311422663,
 08/21  07:00:00,1.316028466,0.798769999,0.09193088,0,0,0,0,0,0,0.070257616,0.012622494,0.060066228,0.282381249,0.347912411,
 08/21  08:00:00,1.173396853,0.706928935,0.094966514,0,0,0,0,0,0,0.055104034,0.009899999,0.067760335,0.238737036,0.324897531,
 08/21  09:00:00,1.00213518,0.599483947,0.09616492,0,0,0,0,0,0,0.027552011,0.004949998,0.070799781,0.203184523,0.282467634,
 08/21  10:00:00,0.938491096,0.550936327,0.086818007,0,0,0,0,0,0,0.022041608,0.003959998,0.06677207,0.207963086,0.239669564,
 08/21  11:00:00,0.976979459,0.534740703,0.098907866,0,0,0.016718872,0.003329851,0.020048723,0.003329851,0.022041608,0.003959998,0.065875187,0.2080268,0.204258386,
 08/21  12:00:00,1.100072802,0.550546185,0.110752587,0,0,0.054504816,0.010542987,0.065047803,0.010542987,0.022041608,0.003959998,0.067611311,0.20452252,0.176832945,
 08/21  13:00:00,1.22116261,0.585601392,0.093101716,0,0,0.093018909,0.017557001,0.11057591,0.017557001,0.022041608,0.003959998,0.06615428,0.211594795,0.1607448,
 08/21  14:00:00,1.414701122,0.641123741,0.090296366,0,0,0.14484392,0.026940069,0.171783989,0.026940069,0.022041608,0.003959998,0.063262016,0.223509346,0.146036783,
 08/21  15:00:00,1.782578501,0.758548593,0.112910674,0,0,0.228842707,0.042024511,0.270867218,0.042024511,0.022041608,0.003959998,0.065425069,0.235933612,0.149791088,
 08/21  16:00:00,2.241539366,0.917850607,0.176318714,0,0,0.300480847,0.055178042,0.355658889,0.055178042,0.023419209,0.004207498,0.074179406,0.279068112,0.170787492,
 08/21  17:00:00,2.827637493,1.132901235,0.279566198,0,0,0.371121488,0.069307351,0.440428839,0.069307351,0.03030721,0.005444998,0.090229667,0.339023156,0.216937365,
 08/21  18:00:00,2.904816207,1.242163481,0.224758849,0,0,0.356335652,0.06819714,0.424532791,0.06819714,0.050971223,0.009157497,0.092425611,0.368076823,0.256469536,
 08/21  19:00:00,2.613486692,1.185045156,0.128855019,0,0,0.275537114,0.055386452,0.330923565,0.055386452,0.099187238,0.017819994,0.085418042,0.37992766,0.261238658,
 08/21  20:00:00,2.193145226,1.081035207,0.087444667,0,0,0.135293298,0.02823951,0.163532809,0.02823951,0.169444854,0.030442487,0.076483817,0.392989067,0.237612172,
 08/21  21:00:00,1.717718462,0.932932988,0.068677545,0,0,0.002166453,0.000462858,0.002629311,0.000462858,0.217660869,0.039104984,0.069806371,0.383814225,0.209387228,
 08/21  22:00:00,1.919855552,0.927194277,0.049400915,0,0,0.134979096,0.029325745,0.16430484,0.029325745,0.162556834,0.029204985,0.06142109,0.332142025,0.167034503,
 08/21  23:00:00,1.561863472,0.745227603,0.037949564,0,0,0.114116418,0.02481069,0.138927108,0.02481069,0.112963246,0.020294993,0.054137921,0.288625239,0.119749096,
