Date/Time,Net,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) ,
 03/16  02:00:00,13.24344697,0.984627271,5.548551718,0,5.520657574,0,0.163644496,0.163644496,0.163644496,0.145376049,0.032860789,0.116106044,0.404334038,0.099535856,
 03/16  03:00:00,13.87994403,0.903179117,5.928326773,0,5.900756039,0,0.174903903,0.174903903,0.174903903,0.099467783,0.022483705,0.101372793,0.399646107,0.082534826,
 03/16  04:00:00,15.54248277,0.916805537,6.724600562,0,6.69741792,0,0.198520486,0.198520486,0.198520486,0.099467783,0.022483705,0.092125217,0.39402059,0.087417755,
 03/16  05:00:00,17.4068726,0.988589365,7.583948467,0,7.557792653,0,0.224038182,0.224038182,0.224038182,0.099467783,0.022483705,0.103339676,0.379136409,0.137353609,
 03/16  06:00:00,18.17160305,1.281113131,7.779154681,0,7.749966896,0,0.22974662,0.22974662,0.22974662,0.107119159,0.02421322,0.117710341,0.423085761,0.356468029,
 03/16  07:00:00,21.43716631,1.926618027,8.938865683,0,8.905142067,0,0.264022236,0.264022236,0.264022236,0.168330064,0.038049345,0.179260421,0.488833992,0.765351969,
 03/16  08:00:00,16.42083387,2.275621786,6.237787062,0,6.201953194,0,0.183882586,0.183882586,0.183882586,0.298403312,0.067451116,0.268546904,0.519422741,0.877645127,
 03/16  09:00:00,13.26358279,2.083875193,4.85537963,0,4.825084164,0,0.143041534,0.143041534,0.143041534,0.237192357,0.053614985,0.340169937,0.439141924,0.847944456,
 03/16  10:00:00,10.18343555,1.821335702,3.568569144,0,3.542785253,0,0.105015337,0.105015337,0.105015337,0.122421885,0.027672253,0.411860013,0.373745289,0.757850925,
 03/16  11:00:00,8.66969398,1.69289072,2.906824388,0,2.880434102,0,0.085376249,0.085376249,0.085376249,0.099467783,0.022483705,0.428929376,0.382535159,0.651328447,
 03/16  12:00:00,5.192633935,1.568005672,1.293535601,0,1.26713723,0,0.037556145,0.037556145,0.037556145,0.099467783,0.022483705,0.446683152,0.382652357,0.55639253,
 03/16  13:00:00,3.07003921,1.449024344,0.342173696,0,0.316220014,0,0.009371681,0.009371681,0.009371681,0.099467783,0.022483705,0.436348173,0.376206452,0.482376549,
 03/16  14:00:00,2.307462441,1.37096511,0.026851146,0,0,0,0,0,0,0.099467783,0.022483705,0.398479236,0.389215461,0.438548925,
 03/16  15:00:00,2.250045459,1.319643281,0.028363089,0,0,0,0,0,0,0.099467783,0.022483705,0.368956064,0.411131537,0.394834191,
 03/16  16:00:00,2.360997839,1.377157578,0.029939715,0,0,0,0,0,0,0.114770522,0.025942735,0.379202089,0.4339852,0.400487032,
 03/16  17:00:00,2.83860046,1.639611481,0.035413435,0,0,0,0,0,0,0.175981527,0.039778854,0.434486733,0.51332843,0.453265936,
 03/16  18:00:00,3.920702669,2.180655829,0.094258435,0,0.051236771,0,0.001518598,0.001518598,0.001518598,0.351962928,0.079557737,0.534863171,0.623612004,0.566371391,
 03/16  19:00:00,5.972985031,2.739494221,0.615290394,0,0.568581852,0,0.016852327,0.016852327,0.016852327,0.680971721,0.153926919,0.487108527,0.677054416,0.670810311,
 03/16  20:00:00,8.490063462,3.098286753,1.483572274,0,1.435359874,0,0.042538643,0.042538643,0.042538643,1.017631974,0.230025609,0.398717754,0.698853295,0.687749477,
 03/16  21:00:00,9.991813082,3.130624138,2.152076229,0,2.102206351,0,0.062303208,0.062303208,0.062303208,1.094145605,0.247320758,0.355651437,0.72287894,0.62555419,
 03/16  22:00:00,10.95092693,2.824575057,2.877771662,0,2.829066061,0,0.083847814,0.083847814,0.083847814,0.918164203,0.207541904,0.33626221,0.706002389,0.549986537,
 03/16  23:00:00,11.22992451,2.284570056,3.476011442,0,3.433862986,0,0.101770887,0.101770887,0.101770887,0.688623058,0.155656428,0.274933291,0.610954591,0.429861801,
 03/16  24:00:00,11.96449957,1.762080246,4.274326596,0,4.237700372,0,0.125582858,0.125582858,0.125582858,0.482036179,0.108959508,0.191739927,0.530908171,0.300083602,
 03/17  01:00:00,12.89497017,1.210409692,5.191695905,0,5.161400439,0,0.152937397,0.152937397,0.152937397,0.24484382,0.055344494,0.133321705,0.439141924,0.162050351,
 03/17  02:00:00,13.86623734,0.993053177,5.842770965,0,5.814876821,0,0.172286487,0.172286487,0.172286487,0.145376049,0.032860789,0.116106044,0.404334038,0.09931977,
 03/17  03:00:00,14.32072291,0.909097186,6.13662093,0,6.109050197,0,0.180994736,0.180994736,0.180994736,0.099467783,0.022483705,0.101372793,0.399646107,0.082362061,
 03/17  04:00:00,16.50191655,0.929947567,7.177757724,0,7.150575083,0,0.211846294,0.211846294,0.211846294,0.099467783,0.022483705,0.092125217,0.39402059,0.087233978,
 03/17  05:00:00,16.96847852,0.982037439,7.377393154,0,7.351237341,0,0.217794339,0.217794339,0.217794339,0.099467783,0.022483705,0.103339676,0.379136409,0.137045525,
 03/17  06:00:00,17.81470774,1.275056315,7.611398821,0,7.582211036,0,0.224637695,0.224637695,0.224637695,0.107119159,0.02421322,0.117710341,0.423085761,0.355520138,
 03/17  07:00:00,20.22374213,1.907367119,8.367456768,0,8.333733152,0,0.246903756,0.246903756,0.246903756,0.168330064,0.038049345,0.179260421,0.488833992,0.763219541,
 03/17  08:00:00,19.87975535,2.321251578,7.871994335,0,7.836160466,0,0.232174966,0.232174966,0.232174966,0.298403312,0.067451116,0.268546904,0.519422741,0.874982539,
 03/17  09:00:00,19.28308441,2.165346453,7.698161119,0,7.667865653,0,0.227197326,0.227197326,0.227197326,0.237192357,0.053614985,0.340169937,0.439141924,0.845259924,
 03/17  10:00:00,19.02444343,1.942429155,7.743068757,0,7.717284866,0,0.228653737,0.228653737,0.228653737,0.122421885,0.027672253,0.411860013,0.373745289,0.755305978,
 03/17  11:00:00,19.18375891,1.837634661,7.870927804,0,7.844537518,0,0.232414301,0.232414301,0.232414301,0.099467783,0.022483705,0.428929376,0.382535159,0.649034336,
 03/17  12:00:00,16.10601377,1.718582828,6.446002414,0,6.419604043,0,0.190179164,0.190179164,0.190179164,0.099467783,0.022483705,0.446683152,0.382652357,0.554346666,
 03/17  13:00:00,14.6257076,1.60876135,5.797745768,0,5.771792086,0,0.170967426,0.170967426,0.170967426,0.099467783,0.022483705,0.436348173,0.376206452,0.48051781,
 03/17  14:00:00,13.92619394,1.531705092,5.512142194,0,5.485291049,0,0.162469808,0.162469808,0.162469808,0.099467783,0.022483705,0.398479236,0.389215461,0.436819099,
 03/17  15:00:00,11.69933614,1.450260361,4.489512519,0,4.46114943,0,0.132124913,0.132124913,0.132124913,0.099467783,0.022483705,0.368956064,0.411131537,0.393326358,
 03/17  16:00:00,13.09408128,1.525730342,5.097094322,0,5.067154607,0,0.150067153,0.150067153,0.150067153,0.114770522,0.025942735,0.379202089,0.4339852,0.398992643,
 03/17  17:00:00,14.14754285,1.796077317,5.374460395,0,5.33904696,0,0.158127546,0.158127546,0.158127546,0.175981527,0.039778854,0.434486733,0.51332843,0.451604226,
 03/17  18:00:00,16.63654021,2.356441734,6.097561885,0,6.054540221,0,0.179333509,0.179333509,0.179333509,0.351962928,0.079557737,0.534863171,0.623612004,0.564342385,
 03/17  19:00:00,16.37803128,2.882812702,5.527888383,0,5.481179841,0,0.162362923,0.162362923,0.162362923,0.680971721,0.153926919,0.487108527,0.677054416,0.668618196,
 03/17  20:00:00,17.70143315,3.224936638,5.832695334,0,5.784482934,0,0.171363204,0.171363204,0.171363204,1.017631974,0.230025609,0.398717754,0.698853295,0.685574802,
 03/17  21:00:00,18.11279431,3.24228909,5.986370469,0,5.936500591,0,0.17587914,0.17587914,0.17587914,1.094145605,0.247320758,0.355651437,0.72287894,0.62364321,
 03/17  22:00:00,18.05512065,2.922216772,6.232016132,0,6.183310531,0,0.183202171,0.183202171,0.183202171,0.918164203,0.207541904,0.33626221,0.706002389,0.548273895,
 03/17  23:00:00,17.73983733,2.374274651,6.549564193,0,6.507415737,0,0.192805126,0.192805126,0.192805126,0.688623058,0.155656428,0.274933291,0.610954591,0.428532157,
 03/17  24:00:00,17.41542386,1.83740352,6.847803972,0,6.811177748,0,0.201798278,0.201798278,0.201798278,0.482036179,0.108959508,0.191739927,0.530908171,0.299191456,
 03/18  01:00:00,17.13119238,1.288444763,7.178699281,0,7.148403815,0,0.211774428,0.211774428,0.211774428,0.24484382,0.055344494,0.140991002,0.439141924,0.173579095,
 03/18  02:00:00,16.88054169,1.045624971,7.25848189,0,7.230587746,0,0.214188435,0.214188435,0.214188435,0.145376049,0.032860789,0.120710905,0.404334038,0.105384755,
 03/18  03:00:00,16.82333548,0.951430111,7.313023933,0,7.285453199,0,0.215803801,0.215803801,0.215803801,0.099467783,0.022483705,0.104419238,0.399646107,0.086839477,
 03/18  04:00:00,16.99155759,0.943086893,7.405185779,0,7.378003138,0,0.218530503,0.218530503,0.218530503,0.099467783,0.022483705,0.093718188,0.39402059,0.092096123,
 03/18  05:00:00,17.43086438,1.001280174,7.588150146,0,7.561994333,0,0.223965267,0.223965267,0.223965267,0.099467783,0.022483705,0.106456024,0.379136409,0.147000985,
 03/18  06:00:00,18.2719998,1.314187912,7.809427351,0,7.780239565,0,0.230412339,0.230412339,0.230412339,0.107119159,0.02421322,0.122489815,0.423085761,0.384097618,
 03/18  07:00:00,19.80998923,1.978119719,8.129720078,0,8.095996463,0,0.239760906,0.239760906,0.239760906,0.168330064,0.038049345,0.191656852,0.488833992,0.82871856,
 03/18  08:00:00,16.36088032,2.37461817,6.150195163,0,6.114361294,0,0.181064455,0.181064455,0.181064455,0.298403312,0.067451116,0.29323516,0.519422741,0.954771386,
 03/18  09:00:00,13.57268947,2.204524718,4.927749384,0,4.897453918,0,0.144999577,0.144999577,0.144999577,0.237192357,0.053614985,0.378013455,0.439141924,0.92879242,
 03/18  10:00:00,9.495219435,1.936199921,3.159167309,0,3.133383418,0,0.092744371,0.092744371,0.092744371,0.122421885,0.027672253,0.464396247,0.373745289,0.832449876,
 03/18  11:00:00,8.354774635,1.809275597,2.672092928,0,2.645702642,0,0.078295059,0.078295059,0.078295059,0.099467783,0.022483705,0.488331644,0.382535159,0.715392247,
 03/18  12:00:00,5.543806822,1.68473413,1.376544299,0,1.350145928,0,0.039952861,0.039952861,0.039952861,0.099467783,0.022483705,0.507920037,0.382652357,0.609487385,
 03/18  13:00:00,3.809669186,1.558958957,0.616957292,0,0.59100361,0,0.017488097,0.017488097,0.017488097,0.099467783,0.022483705,0.492127096,0.376206452,0.528415822,
 03/18  14:00:00,2.877519615,1.467662101,0.229126935,0,0.20227579,0,0.0059853,0.0059853,0.0059853,0.099467783,0.022483705,0.44933194,0.389215461,0.478407911,
 03/18  15:00:00,2.377492582,1.401443903,0.028363089,0,0,0,0,0,0,0.099467783,0.022483705,0.414602565,0.411131537,0.430988312,
 03/18  16:00:00,2.483427904,1.456352175,0.029939715,0,0,0,0,0,0,0.114770522,0.025942735,0.422437557,0.4339852,0.43644616,
 03/18  17:00:00,3.499079261,1.733235516,0.286733689,0,0.251320254,0,0.007436673,0.007436673,0.007436673,0.175981527,0.039778854,0.476390972,0.51332843,0.49754906,
 03/18  18:00:00,7.040046738,2.316622788,1.502798275,0,1.459776611,0,0.043203102,0.043203102,0.043203102,0.351962928,0.079557737,0.576107089,0.623612004,0.619409927,
 03/18  19:00:00,8.078886525,2.876035774,1.538973981,0,1.492265439,0,0.044173682,0.044173682,0.044173682,0.680971721,0.153926919,0.527137229,0.677054416,0.740001808,
 03/18  20:00:00,10.26251507,3.238586296,2.245881036,0,2.197668636,0,0.065066086,0.065066086,0.065066086,1.017631974,0.230025609,0.438669968,0.698853295,0.765569364,
 03/18  21:00:00,11.49167949,3.264264877,2.786747275,0,2.736877397,0,0.081042866,0.081042866,0.081042866,1.094145605,0.247320758,0.396316036,0.72287894,0.699790673,
 03/18  22:00:00,12.22615975,2.943981871,3.411317319,0,3.362611718,0,0.099578933,0.099578933,0.099578933,0.918164203,0.207541904,0.377803543,0.706002389,0.612120898,
 03/18  23:00:00,12.39778696,2.381152683,3.973183769,0,3.931035313,0,0.116413025,0.116413025,0.116413025,0.688623058,0.155656428,0.307942038,0.610954591,0.478793542,
 03/18  24:00:00,13.27690545,1.827961466,4.862540203,0,4.825913979,0,0.142907344,0.142907344,0.142907344,0.482036179,0.108959508,0.209863913,0.530908171,0.33051635,
 03/19  01:00:00,13.89532949,1.242783552,5.651581092,0,5.621285626,0,0.166452659,0.166452659,0.166452659,0.24484382,0.055344494,0.140991002,0.439141924,0.173239652,
 03/19  02:00:00,14.89512352,1.017691654,6.321495121,0,6.293600977,0,0.18635133,0.18635133,0.18635133,0.145376049,0.032860789,0.120710905,0.404334038,0.105288543,
 03/19  03:00:00,15.22470075,0.92892295,6.558613388,0,6.531042654,0,0.193368308,0.193368308,0.193368308,0.099467783,0.022483705,0.104419238,0.399646107,0.086767809,
 03/19  04:00:00,16.81479807,0.940399893,7.321993199,0,7.294810558,0,0.215968052,0.215968052,0.215968052,0.099467783,0.022483705,0.093718188,0.39402059,0.091971574,
 03/19  05:00:00,18.82248088,1.020283123,8.245405822,0,8.219250009,0,0.243332668,0.243332668,0.243332668,0.099467783,0.022483705,0.106456024,0.379136409,0.146636533,
 03/19  06:00:00,19.34425591,1.327978514,8.316255836,0,8.287068051,0,0.245348517,0.245348517,0.245348517,0.107119159,0.02421322,0.122489815,0.423085761,0.382952042,
 03/19  07:00:00,23.63520009,2.028976587,9.936743212,0,9.903019596,0,0.293196815,0.293196815,0.293196815,0.168330064,0.038049345,0.191656852,0.488833992,0.82613952,
 03/19  08:00:00,24.24023988,2.481609049,9.871141442,0,9.835307574,0,0.291223162,0.291223162,0.291223162,0.298403312,0.067451116,0.29323516,0.519422741,0.951603559,
 03/19  09:00:00,20.18013246,2.293687572,8.048243079,0,8.017947613,0,0.23743049,0.23743049,0.23743049,0.237192357,0.053614985,0.378013455,0.439141924,0.925524361,
 03/19  10:00:00,19.02854554,2.066511732,7.660660352,0,7.634876461,0,0.226087106,0.226087106,0.226087106,0.122421885,0.027672253,0.464396247,0.373745289,0.829418952,
 03/19  11:00:00,19.30918259,1.959756037,7.84428277,0,7.817892484,0,0.23147767,0.23147767,0.23147767,0.099467783,0.022483705,0.488331644,0.382535159,0.712690076,
 03/19  12:00:00,16.89789503,1.841081005,6.737317672,0,6.710919301,0,0.19868439,0.19868439,0.19868439,0.099467783,0.022483705,0.507920037,0.382652357,0.607102731,
 03/19  13:00:00,15.26557811,1.716932239,6.025738346,0,5.999784664,0,0.177612608,0.177612608,0.177612608,0.099467783,0.022483705,0.492127096,0.376206452,0.526264594,
 03/19  14:00:00,17.41444357,1.668805949,7.092267497,0,7.065416352,0,0.209151626,0.209151626,0.209151626,0.099467783,0.022483705,0.44933194,0.389215461,0.476385433,
 03/19  15:00:00,19.4387544,1.63793327,8.083041016,0,8.054677927,0,0.238472198,0.238472198,0.238472198,0.099467783,0.022483705,0.414602565,0.411131537,0.429005481,
 03/19  16:00:00,20.60146943,1.707598399,8.583399731,0,8.553460016,0,0.253291758,0.253291758,0.253291758,0.114770522,0.025942735,0.422437557,0.4339852,0.434400626,
 03/19  17:00:00,21.10371068,1.977185102,8.597849399,0,8.562435964,0,0.253586811,0.253586811,0.253586811,0.175981527,0.039778854,0.476390972,0.51332843,0.495348508,
 03/19  18:00:00,23.42626675,2.543359747,9.238785412,0,9.195763748,0,0.272372694,0.272372694,0.272372694,0.351962928,0.079557737,0.576107089,0.623612004,0.616977293,
 03/19  19:00:00,26.67644361,3.133419035,10.31879426,0,10.27208571,0,0.304351439,0.304351439,0.304351439,0.680971721,0.153926919,0.527137229,0.677054416,0.737207312,
 03/19  20:00:00,27.54058763,3.477577467,10.40273175,0,10.35451935,0,0.306859407,0.306859407,0.306859407,1.017631974,0.230025609,0.438669968,0.698853295,0.762767215,
 03/19  21:00:00,28.00855408,3.492925504,10.58401686,0,10.53414699,0,0.312267797,0.312267797,0.312267797,1.094145605,0.247320758,0.396316036,0.72287894,0.697226368,
 03/19  22:00:00,24.3446997,3.111437854,9.132240083,0,9.083534482,0,0.269325081,0.269325081,0.269325081,0.918164203,0.207541904,0.377803543,0.706002389,0.609830733,
 03/19  23:00:00,23.95642399,2.541304212,9.429509076,0,9.38736062,0,0.27835799,0.27835799,0.27835799,0.688623058,0.155656428,0.307942038,0.610954591,0.477000106,
 03/19  24:00:00,24.68833686,1.986592627,10.24900663,0,10.21238041,0,0.30286314,0.30286314,0.30286314,0.482036179,0.108959508,0.209863913,0.530908171,0.329191715,
 03/20  01:00:00,24.38306424,1.369862522,10.61453177,0,10.58423631,0,0.313927231,0.313927231,0.313927231,0.24484382,0.055344494,0.133321705,0.439141924,0.160513347,
 03/20  02:00:00,24.52204831,1.141519269,10.87239196,0,10.84449782,0,0.321654112,0.321654112,0.321654112,0.145376049,0.032860789,0.116106044,0.404334038,0.098418237,
 03/20  03:00:00,24.73967093,1.054467725,11.05427231,0,11.02670158,0,0.327086308,0.327086308,0.327086308,0.099467783,0.022483705,0.101372793,0.399646107,0.081641028,
 03/20  04:00:00,24.97367326,1.048105515,11.1761908,0,11.14900816,0,0.330757163,0.330757163,0.330757163,0.099467783,0.022483705,0.092125217,0.39402059,0.086481057,
 03/20  05:00:00,25.18953715,1.096265013,11.25764623,0,11.23149042,0,0.333235972,0.333235972,0.333235972,0.099467783,0.022483705,0.103339676,0.379136409,0.135831467,
 03/20  06:00:00,25.49020667,1.379691817,11.23501971,0,11.20583192,0,0.332511582,0.332511582,0.332511582,0.107119159,0.02421322,0.117710341,0.423085761,0.352281754,
 03/20  07:00:00,25.89171248,1.980222593,11.0451865,0,11.01146289,0,0.326788893,0.326788893,0.326788893,0.168330064,0.038049345,0.179260421,0.488833992,0.756189878,
 03/20  08:00:00,26.27121046,2.403192816,10.89166165,0,10.85582778,0,0.322234714,0.322234714,0.322234714,0.298403312,0.067451116,0.268546904,0.519422741,0.866864028,
 03/20  09:00:00,25.49450658,2.244948216,10.63274214,0,10.60244668,0,0.314750115,0.314750115,0.314750115,0.237192357,0.053614985,0.340169937,0.439141924,0.837308897,
 03/20  10:00:00,24.86791455,2.017689004,10.50356411,0,10.47778022,0,0.311060592,0.311060592,0.311060592,0.122421885,0.027672253,0.411860013,0.373745289,0.748158972,
 03/20  11:00:00,24.96764453,1.913073997,10.6027465,0,10.57635622,0,0.314017262,0.314017262,0.314017262,0.099467783,0.022483705,0.428929376,0.382535159,0.64287071,
 03/20  12:00:00,21.99492268,1.79632661,9.227062107,0,9.200663736,0,0.273194411,0.273194411,0.273194411,0.099467783,0.022483705,0.446683152,0.382652357,0.549075201,
 03/20  13:00:00,21.70135221,1.703752286,9.138640262,0,9.112686581,0,0.270588989,0.270588989,0.270588989,0.099467783,0.022483705,0.436348173,0.376206452,0.475887183,
 03/20  14:00:00,21.96136455,1.640572502,9.305697268,0,9.278846122,0,0.275534158,0.275534158,0.275534158,0.099467783,0.022483705,0.398479236,0.389215461,0.432622158,
 03/20  15:00:00,21.79258278,1.588250158,9.254371702,0,9.226008613,0,0.273971071,0.273971071,0.273971071,0.099467783,0.022483705,0.368956064,0.411131537,0.389469996,
 03/20  16:00:00,21.85163347,1.645028212,9.231437849,0,9.201498134,0,0.273256243,0.273256243,0.273256243,0.114770522,0.025942735,0.379202089,0.4339852,0.395101422,
 03/20  17:00:00,22.7816098,1.913218945,9.450678231,0,9.415264796,0,0.279624094,0.279624094,0.279624094,0.175981527,0.039778854,0.434486733,0.51332843,0.447249306,
 03/20  18:00:00,25.20169944,2.471700201,10.14158026,0,10.0985586,0,0.299954845,0.299954845,0.299954845,0.351962928,0.079557737,0.534863171,0.623612004,0.558979515,
 03/20  19:00:00,24.62399674,2.992686686,9.421719214,0,9.375010672,0,0.278506195,0.278506195,0.278506195,0.680971721,0.153926919,0.487108527,0.677054416,0.662348908,
 03/20  20:00:00,25.45206754,3.327839839,9.492706252,0,9.444493852,0,0.280599656,0.280599656,0.280599656,1.017631974,0.230025609,0.398717754,0.698853295,0.679241551,
 03/20  21:00:00,25.85383158,3.345564741,9.641550703,0,9.591680825,0,0.285012856,0.285012856,0.285012856,1.094145605,0.247320758,0.355651437,0.72287894,0.617785146,
 03/20  22:00:00,26.32784785,3.033673229,10.13771229,0,10.08900669,0,0.299828312,0.299828312,0.299828312,0.918164203,0.207541904,0.33626221,0.706002389,0.543104211,
 03/20  23:00:00,26.5062701,2.493820979,10.68763713,0,10.64548868,0,0.316385313,0.316385313,0.316385313,0.688623058,0.155656428,0.274933291,0.610954591,0.424498298,
 03/20  24:00:00,25.84536259,1.953467901,10.82641391,0,10.78978768,0,0.320683103,0.320683103,0.320683103,0.482036179,0.108959508,0.191739927,0.530908171,0.296371013,
 03/21  01:00:00,26.08404422,1.393888487,11.41629182,0,11.38599636,0,0.338405202,0.338405202,0.338405202,0.24484382,0.055344494,0.133321705,0.439141924,0.160061341,
